date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,google_survey_cli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
2020-12-12,202050,CO,08,-27.0,-9.0,-14.428571428571429,-43.285714285714285,-32.42857142857143,12.857142857142858,660.61,1685.0,5.0,566.9577999999999,440.00989999999996,522.6975,364.4177,542.7645,384.5861,593.1297999999999,427.4489000000001,721.1185,538.8475,578.0217,405.6231,577.6884,415.2401,612.8371000000001,447.7093,667.478,488.321,741.0337999999999,538.6627,809.8227999999999,571.1483000000001,599.6549,423.3938,615.7715,450.56929999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.9,28287.0,95773.0,295989.0,0.0,0.0,515.0,0.0,1248.0,1115.3333333333333,298.3333333333333,3871.0,514.0,10.461018199999998,0.0,10.4777853,285634.0,28287.0,253655.0,22045107.0
2020-12-19,202051,CO,08,-25.571428571428573,-6.857142857142857,-29.142857142857142,-38.57142857142857,-31.857142857142858,12.428571428571429,721.82,1403.0,6.0,823.9601,684.3703,762.0872,560.9538,778.5306,578.1257999999999,870.9313,655.0827,1098.5747,854.0389,829.3267,609.7677,819.2994,621.2313,905.7084,688.1909,1023.2891,781.1184999999999,1129.7858999999999,862.2796000000001,1217.6281999999999,906.3797,866.6452999999999,638.9141999999999,919.6423,702.8295,12123.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.4,20964.0,58418.0,266765.0,0.0,0.0,468.0,0.0,1038.0,1067.0,249.33333333333334,4339.0,468.0,6.7456368,0.0,7.0059889,306598.0,20964.0,245119.0,23803004.0
2020-12-26,202052,CO,08,-26.428571428571427,-2.4285714285714284,-1.8571428571428572,-36.42857142857143,-44.0,13.428571428571429,675.39,1152.0,11.0,978.9203000000001,813.9347,878.7792000000001,636.6594,934.35,682.5225,1034.998,767.5908000000001,1362.8591999999999,1062.0636,986.163,720.2051999999999,974.4762000000001,731.2579,1071.1047999999998,802.7706999999999,1277.7746,972.9319,1398.9303999999997,1084.9511,1491.6928,1129.6589000000001,1041.7449000000001,759.3272000000001,1117.1052,845.7425,63233.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.3,17021.0,63517.0,269920.0,0.0,0.0,262.0,0.0,730.0,997.3333333333334,171.33333333333334,4592.0,253.0,7.9572792,0.0,7.9231704,323619.0,17021.0,225791.0,25509668.0
2021-01-02,202053,CO,08,-26.571428571428573,-8.857142857142858,-13.0,-37.42857142857143,-43.0,15.0,710.3199999999999,1061.0,5.0,828.6967999999999,706.6800000000001,760.4486,558.5966,786.0978000000001,579.2054,871.9843000000001,651.7586,1168.0934,918.3827000000001,789.1745,581.3658999999999,811.3167,613.4544999999999,916.4093,691.7005,1108.0573000000002,853.3962,1212.5525,948.6582999999999,1304.5062,996.6667,859.0880999999999,629.6056,956.8949000000001,731.8919,105842.0,0.0,0.0,29.271369200000002,184.998533,15.7012836,66.152256,,12.0,15553.0,35079.0,199959.0,0.0,0.0,320.0,0.0,818.0,1007.3333333333334,163.33333333333334,4912.0,320.0,8.3344287,0.0,8.2814642,339172.0,15553.0,174595.0,26816568.0
2021-01-09,202101,CO,08,-26.285714285714285,-10.857142857142858,-18.142857142857142,-39.857142857142854,-30.285714285714285,12.285714285714286,697.87,964.0,0.0,614.8481,494.39360000000005,614.4766,427.9772,604.5166,423.31649999999996,640.9452,454.25559999999996,817.9544,608.3131000000001,618.709,429.62409999999994,620.7266000000001,441.63470000000007,668.4918,479.81010000000003,786.0192,574.6074,879.025,643.8271,990.1896,700.8849,643.0639,449.7853,693.8011999999999,502.67929999999996,145257.0,27785.0,24.745050300000003,96.72907610000001,647.5183175000001,50.887531100000004,217.94033639999998,,12.2,19775.0,59843.0,262056.0,0.0,0.0,278.0,0.0,1284.0,1009.6666666666666,157.66666666666666,5190.0,278.0,7.599814599999999,0.0,7.5031083,358947.0,19775.0,233972.0,28254234.0
2021-01-16,202102,CO,08,-27.142857142857142,-12.428571428571429,-20.0,-42.57142857142857,-29.142857142857142,11.571428571428571,700.6999999999999,921.0,4.0,614.7566999999999,462.1445,571.9821000000001,377.9669,594.651,396.51480000000004,636.9504999999999,429.09839999999997,814.2015,582.6252,626.9887,414.9766,610.2467,413.6905,659.5491999999999,451.45679999999993,769.7786,538.9112,855.0218000000001,599.2971,900.798,604.2608,643.5604000000001,430.79,685.8621,474.34000000000003,210383.0,48979.0,58.0773971,97.0408522,642.4527783,36.497426399999995,209.05574969999998,,11.0,14536.0,45184.0,236938.0,0.0,0.0,173.0,0.0,702.0,952.0,98.0,5363.0,173.0,6.9803261999999995,0.0,7.260909,373483.0,14536.0,218032.0,29809005.0
2021-01-23,202103,CO,08,-26.571428571428573,-12.571428571428571,-12.857142857142858,-42.285714285714285,-30.0,11.428571428571429,697.3,850.0,6.0,604.0914,428.3449,539.8951,338.5943,573.0189,362.6037,628.9005,402.3469,810.0743,552.0591,594.7184,375.4466,602.7434999999999,387.95610000000005,658.44,428.333,750.7837,499.08089999999993,827.4043999999999,550.6808000000001,887.8079,566.3277999999999,630.6931999999999,402.7408,673.2526,442.08739999999995,263539.0,70093.0,71.3704398,81.88098190000001,649.9045767,32.9812301,220.77756929999998,,9.2,11483.0,44544.0,247424.0,0.0,0.0,119.0,0.0,555.0,932.3333333333334,77.33333333333333,5482.0,119.0,7.394816799999998,0.0,7.4873368,384966.0,11483.0,206395.0,31304590.0
2021-01-30,202104,CO,08,-28.714285714285715,-15.0,-24.0,-43.0,-28.857142857142858,11.571428571428571,682.78,688.0,5.0,550.8875,399.6036,501.3414,316.6132,532.7574,340.9148,579.0469,373.9166,720.4272,497.4335,562.151,359.26779999999997,559.4565,363.2005,603.4541,395.9732,666.2171000000001,448.81719999999996,735.9630999999999,493.9927,815.1677999999999,521.3312,586.9711000000001,378.32849999999996,608.2638,404.22479999999996,305639.0,118397.0,93.8721946,90.1998206,648.7876247,30.2262705,223.0039715,,9.0,10050.0,35165.0,204894.0,0.0,0.0,134.0,0.0,593.0,885.0,42.666666666666664,5620.0,138.0,4.367310600000001,0.0,4.4677567,395019.0,10053.0,166724.0,32579312.0
2021-02-06,202105,CO,08,-22.857142857142858,-9.142857142857142,-7.857142857142857,-40.42857142857143,-26.857142857142858,10.0,722.74,628.0,1.0,604.4034999999999,439.76779999999997,547.9363000000001,348.431,581.9365,372.5217,634.5411999999999,409.9061,794.3126000000001,548.7246,613.2755,392.236,610.8281,397.57259999999997,660.9418000000001,433.8826,735.5437,496.19630000000006,810.1783,544.8557000000001,873.5489,561.1939,641.8746,415.13559999999995,669.108,444.8471,495381.0,179360.0,112.1402421,62.09127910000001,645.7934258999999,33.0354435,244.21499,,7.7,9239.0,50655.0,202227.0,0.0,0.0,105.0,0.0,465.0,892.0,50.0,5722.0,102.0,6.4838477,0.0,6.5741175,404256.0,9237.0,175546.0,33778204.0
2021-02-13,202106,CO,08,-27.285714285714285,-10.285714285714286,-30.571428571428573,-41.57142857142857,-29.0,11.285714285714286,701.69,545.0,1.0,672.3885,507.3998,587.9694,384.3744,615.8448000000001,407.6838,696.9160999999999,465.7654,905.1785,649.1508,646.9784999999999,426.2147,642.8749,433.05019999999996,717.0225,486.81989999999996,853.4173000000001,597.1858,909.3978999999999,634.5318,996.9987,668.3835999999999,676.6566,451.58919999999995,750.6157000000001,516.721,608999.0,271104.0,136.04516900000002,66.7859077,634.3655504,36.509243,255.03551459999994,,6.4,8728.0,41216.0,201669.0,0.0,0.0,93.0,0.0,501.0,799.6666666666666,0.0,5814.0,92.0,5.3434779,0.0,5.3177786000000005,412983.0,8727.0,174824.0,35015904.0
2021-02-20,202107,CO,08,-26.428571428571427,-12.428571428571429,-32.57142857142857,-40.285714285714285,-30.857142857142858,12.0,709.24,510.0,1.0,707.9701,536.2336,605.2712999999999,396.9285,661.7876,437.9391,731.9592000000001,488.6627,959.0562,689.5224000000001,657.5229999999999,436.13300000000004,681.4587999999999,459.4822,748.0283,507.80589999999995,914.8077999999999,640.3212,988.5402,691.4537,1068.117,719.287,707.7256,472.7008,793.1725,546.4818,780757.0,348031.0,169.6187949,65.2305389,643.7336994000001,35.4691948,246.2460494,,7.2,6829.0,27190.0,157290.0,0.0,0.0,73.0,0.0,378.0,872.3333333333334,35.333333333333336,5887.0,73.0,6.2845505,0.0,6.2575154,419812.0,6829.0,148395.0,36111054.0
2021-02-27,202108,CO,08,-21.857142857142858,-9.714285714285714,-16.428571428571427,-35.42857142857143,-27.857142857142858,10.142857142857142,742.7199999999999,479.0,1.0,744.7193,567.6004,669.4312,442.8367,717.7185,477.1736,763.1588999999999,509.78479999999996,990.5204000000001,708.7309,718.138,482.6555000000001,739.2347,498.5375,802.2259,546.4732,930.6181,647.7844,1009.4159999999999,703.4288,1095.4566,735.6301,760.0127,512.0679,830.3835,571.1764,876958.0,440259.0,195.86728749999997,53.3237481,0.0,33.579386,266.5375033,,6.3,7650.0,37152.0,203277.0,0.0,0.0,58.0,0.0,303.0,853.0,19.666666666666668,5945.0,58.0,5.5949968,0.0,5.4073557999999995,427462.0,7650.0,182082.0,37303623.0
2021-03-06,202109,CO,08,-17.428571428571427,-5.857142857142857,2.0,-32.285714285714285,-26.428571428571427,8.571428571428571,786.04,417.0,8.0,840.0477000000001,622.0101,765.8687,494.86210000000005,796.529,514.0706,856.8037999999999,559.7846,1106.0259999999998,778.3158,828.8745000000001,545.3982,814.6732000000001,535.7475999999999,892.6427,592.7405,1047.9621000000002,717.0060000000001,1149.7455,787.7085,1232.6102,812.9961000000001,861.803,568.9414999999999,927.4191000000001,623.8797999999999,1019416.0,549441.0,247.47073059999997,70.7580359,0.0,41.4028055,314.02087339999997,,5.3,8300.0,31503.0,186438.0,0.0,0.0,41.0,0.0,427.0,849.6666666666666,14.333333333333334,5986.0,41.0,5.9726423,0.0,5.918021599999999,435762.0,8300.0,166935.0,38506836.0
2021-03-13,202110,CO,08,-19.285714285714285,-0.7142857142857143,-4.428571428571429,-33.857142857142854,-29.285714285714285,10.0,618.59,374.0,1.0,866.0624,685.3817,780.6271000000002,523.9787,814.7008000000001,548.6451,890.4858000000002,605.2997,1207.6939,890.5909000000001,830.6104,566.6576,842.8788,577.8189,914.9667000000001,633.3692000000001,1157.792,829.6524999999999,1273.2143999999998,917.6798000000001,1302.708,899.7976,882.1557,604.7324,991.1225999999999,696.4989,1199979.0,663931.0,267.4363542,59.390857499999996,0.0,22.514777100000003,179.716414,,5.3,840.0,0.0,38163.0,0.0,0.0,3.0,0.0,18.0,825.6666666666666,4.0,6036.0,50.0,5.671762599999999,0.0,6.097777399999999,442753.0,6991.0,170353.0,39690954.0
2021-03-20,202111,CO,08,-24.0,-14.857142857142858,-17.142857142857142,-35.142857142857146,-39.142857142857146,12.142857142857142,783.57,431.0,5.0,1082.7611,862.4959,988.6433000000001,664.4856,1019.9962,687.7719000000001,1149.4791,781.1714000000001,1557.6856,1138.6121,1028.7126,707.085,1038.5992999999999,713.7096,1173.5791,810.6265000000001,1510.2069000000001,1072.9798999999998,1600.8062,1155.3909,1603.1453,1122.6961999999999,1110.9691,759.6698,1277.3344000000002,893.8252,1378562.0,792378.0,300.1394235,46.5944023,0.0,0.0,0.0,,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,48.0,6068.0,32.0,6.220106000000001,0.0,6.1313849000000005,449828.0,7075.0,136573.0,40698140.0
2021-03-27,202112,CO,08,-14.571428571428571,-7.142857142857143,-12.285714285714286,-25.857142857142858,-28.571428571428573,8.571428571428571,842.7099999999999,441.0,1.0,1017.2225999999999,810.401,916.9558,603.6593,980.5487,649.5635,1112.6439,740.3181999999999,1480.463,1046.7013,1013.8312,681.38,1004.8552999999999,676.0867,1144.1462000000001,772.3655000000001,1407.0179,969.9370000000001,1477.4148999999998,1021.7598999999999,1474.3215,991.8768,1095.3425000000002,731.1899,1213.6323,829.1630000000001,1591554.0,890822.0,341.2227848,73.1261429,0.0,0.0,0.0,,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.6666666666666,34.666666666666664,6089.0,21.0,5.2008883,0.0,5.032451,457597.0,7769.0,142100.0,41720500.0
2021-04-03,202113,CO,08,-10.0,0.42857142857142855,31.285714285714285,-23.571428571428573,-27.285714285714285,6.571428571428571,878.76,491.0,0.0,757.8263,615.078,722.0531000000001,476.58220000000006,777.6799000000001,514.8539000000001,850.1832,566.0503,1085.9963,777.0018,800.1466,536.8856000000001,801.7699,541.7736,889.2654,602.5498,1013.711,705.0499,1053.1361000000002,735.9757,1004.847,673.7437,867.0004999999999,583.2048,914.0323999999999,627.4428999999999,1837148.0,1018461.0,394.26127270000006,72.4528008,0.0,0.0,0.0,,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.6666666666666,1.6666666666666667,6124.0,35.0,4.7736191,0.0,4.7941096000000005,466901.0,9304.0,153813.0,42778222.0
2021-04-10,202114,CO,08,-13.428571428571429,-2.857142857142857,32.42857142857143,-24.285714285714285,-27.285714285714285,6.285714285714286,876.7100000000002,601.0,1.0,605.3323,495.1803,613.1483000000001,397.05050000000006,639.5188,416.23260000000005,688.3332,451.766,851.7963,598.1988,670.9736,441.79470000000003,659.1315,436.01030000000003,712.4793999999999,476.2462,801.5541999999999,547.6163,853.0274,585.2439,835.1779,552.4455,704.3858,464.0064,730.6129,493.2836,2099453.0,1140678.0,438.79895639999995,74.0579468,0.0,0.0,0.0,,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.3333333333334,0.0,6155.0,31.0,5.8596711,0.0,5.7044962,477443.0,10542.0,158557.0,43872128.0
2021-04-17,202115,CO,08,-14.857142857142858,-5.142857142857143,-6.0,-27.142857142857142,-27.571428571428573,8.571428571428571,827.1099999999999,556.0,0.0,607.6025999999999,496.9702,612.8465,383.7981,648.1933,407.0459000000001,708.5595999999999,450.2283,884.2594,597.506,682.7390999999999,434.5929,674.9507,432.5299,734.833,476.06260000000003,824.1167,540.1826,876.6962000000001,577.0763000000001,841.1061,534.9761,725.4963,461.7559,750.5498,488.9832,2382398.0,1303109.0,484.32455600000003,72.1490798,0.0,0.0,0.0,,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.3333333333334,37.333333333333336,6188.0,33.0,7.0197782,0.0,6.7946944,489028.0,11585.0,162748.0,45009168.0
2021-04-24,202116,CO,08,-13.714285714285714,-4.142857142857143,4.857142857142857,-24.714285714285715,-27.0,7.714285714285714,868.14,676.0,1.0,242.94459999999998,199.6028,253.26030000000003,156.2735,265.59770000000003,163.7831,286.1749,178.52499999999998,357.78459999999995,238.8784,283.07939999999996,177.2759,272.3191,171.80890000000002,298.5673,190.1411,334.1676,216.1168,356.40900000000005,231.2551,352.7081,222.34400000000002,298.3401,186.4456,303.42859999999996,194.77419999999998,2542919.0,1498538.0,512.6071459,82.9058904,0.0,0.0,0.0,,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.3333333333334,16.666666666666668,6249.0,61.0,8.7972705,0.0,8.3575695,500675.0,11647.0,157164.0,46116183.0
2021-05-01,202117,CO,08,-10.428571428571429,-0.14285714285714285,43.142857142857146,-22.142857142857142,-26.428571428571427,6.0,894.26,784.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2697032.0,1756734.0,614.7176508,79.9571786,0.0,0.0,0.0,,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,29.333333333333332,6302.0,53.0,5.6180447000000004,0.0,6.102407299999999,512804.0,12129.0,152583.0,47206978.0
2021-05-08,202118,CO,08,-10.0,2.857142857142857,28.714285714285715,-22.0,-26.571428571428573,6.285714285714286,913.55,840.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2788171.0,1974413.0,551.4847256,77.5164345,0.0,0.0,0.0,,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,40.666666666666664,6355.0,53.0,4.7008752,0.0,5.0717212,522382.0,9578.0,150369.0,48290705.0
2021-05-15,202119,CO,08,-9.857142857142858,2.0,23.428571428571427,-19.714285714285715,-27.142857142857142,6.142857142857143,924.26,681.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2880006.0,2168437.0,556.4342237999999,65.15862870000001,0.0,0.0,0.0,,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,73.0,6442.0,87.0,5.6401883,0.0,5.4046339,531070.0,8688.0,143357.0,49300327.0
2021-05-22,202120,CO,08,-7.571428571428571,2.4285714285714284,43.0,-17.285714285714285,-25.857142857142858,5.428571428571429,998.4,649.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3011347.0,2310006.0,562.1806841,81.6823078,0.0,0.0,0.0,,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,57.0,6503.0,61.0,6.8620836,0.0,6.851261600000001,536969.0,5899.0,134032.0,50269015.0
2021-05-29,202121,CO,08,-3.4285714285714284,6.571428571428571,71.0,-14.428571428571429,-27.857142857142858,4.142857142857143,1066.3899999999999,527.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3104241.0,2404479.0,572.7248645999999,65.579803,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,37.333333333333336,6576.0,73.0,6.1884046,0.0,6.0713538,542405.0,5436.0,124517.0,51156458.0
2021-06-05,202122,CO,08,-5.142857142857143,6.0,64.57142857142857,-16.0,-34.857142857142854,5.857142857142857,1050.54,470.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3159329.0,2457191.0,573.8745113,100.4021465,0.0,0.0,0.0,,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.6666666666666,43.0,6613.0,37.0,6.0567572,0.0,6.1475307,546500.0,4095.0,104097.0,51930272.0
2021-06-12,202123,CO,08,-2.7142857142857144,8.714285714285714,82.85714285714286,-12.714285714285714,-29.142857142857142,3.857142857142857,1123.72,375.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3220595.0,2560259.0,572.7596164,45.289022800000005,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.6666666666666,120.66666666666667,6688.0,75.0,3.7016630999999998,0.0,4.1802216,550618.0,4118.0,89318.0,52635006.0
2021-06-19,202124,CO,08,-2.7142857142857144,7.714285714285714,80.0,-10.714285714285714,-29.428571428571427,3.857142857142857,1155.54,314.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3274381.0,2664341.0,576.6184087,62.1056066,0.0,0.0,0.0,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,76.0,6732.0,44.0,4.1121742999999995,0.0,4.190506399999999,553596.0,2978.0,79912.0,53227536.0
2021-06-26,202125,CO,08,-3.4285714285714284,3.0,77.28571428571429,-9.714285714285714,-29.285714285714285,4.0,1156.3500000000001,294.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3315973.0,2727912.0,587.8616162,33.3446966,0.0,0.0,0.0,,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,35.0,6770.0,38.0,5.338309,0.0,5.0127386,556542.0,2946.0,74054.0,53758834.0
2021-07-03,202126,CO,08,-2.142857142857143,6.142857142857143,84.14285714285714,-8.428571428571429,-30.142857142857142,3.4285714285714284,1221.33,332.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3353063.0,2789218.0,658.2885079,29.3298044,0.0,0.0,0.0,,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.3333333333334,83.33333333333333,6814.0,44.0,7.4218945000000005,0.0,7.8219672000000005,559272.0,2730.0,74711.0,54285172.0
2021-07-10,202127,CO,08,-4.285714285714286,6.428571428571429,99.0,-9.714285714285714,-34.714285714285715,4.571428571428571,1161.53,372.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3379369.0,2821947.0,578.391424,48.3849922,0.0,0.0,0.0,,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,71.0,6848.0,34.0,6.3116895,0.0,6.4136150999999995,562401.0,3129.0,71846.0,54768344.0
2021-07-17,202128,CO,08,-1.5714285714285714,6.142857142857143,87.71428571428571,-5.714285714285714,-28.142857142857142,3.857142857142857,1213.6200000000001,323.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3406138.0,2852470.0,575.5135978,27.822935,0.0,0.0,0.0,,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.6666666666666,82.66666666666667,6886.0,38.0,6.429825800000001,0.0,6.541246,565829.0,3428.0,75058.0,55309809.0
2021-07-24,202129,CO,08,-1.4285714285714286,6.571428571428571,82.57142857142857,-7.857142857142857,-28.142857142857142,4.0,1222.3799999999999,389.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3435690.0,2879589.0,586.3164842,66.1978623,0.0,0.0,0.0,,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.6666666666666,102.66666666666667,6910.0,24.0,7.4035694,0.0,7.5295826,569289.0,3460.0,76840.0,55846776.0
2021-07-31,202130,CO,08,-2.4285714285714284,5.857142857142857,75.71428571428571,-9.142857142857142,-28.142857142857142,4.285714285714286,1186.45,461.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3472145.0,2904100.0,591.1840303,68.03154599999999,0.0,0.0,0.0,,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.3333333333334,76.33333333333333,6945.0,35.0,7.5155047999999995,0.0,8.0455736,575082.0,5793.0,95579.0,56433161.0
2021-08-07,202131,CO,08,-1.7142857142857142,7.0,75.42857142857143,-9.857142857142858,-28.142857142857142,4.142857142857143,1183.76,580.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3514870.0,2927566.0,592.1701561,59.0928174,0.0,0.0,0.0,,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,83.0,6978.0,33.0,5.1555406999999995,0.0,5.1893063999999995,581692.0,6610.0,97896.0,57128743.0
2021-08-14,202132,CO,08,-2.5714285714285716,6.714285714285714,71.85714285714286,-11.285714285714286,-28.0,3.857142857142857,1155.57,642.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3558864.0,2955006.0,588.9174744999999,56.1062127,0.0,0.0,0.0,,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.6666666666666,133.66666666666666,7032.0,54.0,6.1202262,0.0,6.0939528,589526.0,7834.0,116962.0,57890154.0
2021-08-21,202133,CO,08,-2.7142857142857144,5.857142857142857,63.285714285714285,-11.857142857142858,-27.428571428571427,3.5714285714285716,1151.85,854.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3598564.0,2982408.0,588.2330469,60.704633699999995,0.0,0.0,0.0,,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.6666666666666,136.66666666666666,7067.0,35.0,8.666558,0.0,8.8260624,598940.0,9414.0,140207.0,58787501.0
2021-08-28,202134,CO,08,-5.285714285714286,4.428571428571429,63.857142857142854,-13.285714285714286,-26.285714285714285,3.4285714285714284,1102.12,839.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3636131.0,3016368.0,590.2870496999999,69.4496874,0.0,0.0,0.0,,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,147.0,7111.0,44.0,10.397926899999998,0.0,10.653922699999999,610127.0,11187.0,161361.0,59854941.0
2021-09-04,202135,CO,08,-4.857142857142857,5.857142857142857,58.857142857142854,-12.142857142857142,-26.285714285714285,3.857142857142857,1079.6699999999998,1003.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3671740.0,3050238.0,676.238335,87.8240958,0.0,0.0,0.0,,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.6666666666666,123.66666666666667,7194.0,83.0,8.8362651,0.0,8.7363651,622344.0,12217.0,177179.0,61054457.0
2021-09-11,202136,CO,08,-5.571428571428571,5.142857142857143,75.28571428571429,-12.142857142857142,-30.285714285714285,4.571428571428571,1085.79,986.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3700816.0,3078593.0,590.1568185000001,72.1685348,0.0,0.0,0.0,,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,133.0,7274.0,80.0,10.826429899999999,0.0,10.9967133,634888.0,12544.0,175204.0,62254393.0
2021-09-18,202137,CO,08,-6.0,3.857142857142857,62.57142857142857,-11.857142857142858,-23.857142857142858,3.2857142857142856,1088.29,958.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3732469.0,3110378.0,587.5277216,84.47643129999999,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.6666666666666,178.66666666666666,7374.0,100.0,8.7984071,0.0,8.8325209,648642.0,13754.0,187130.0,63561993.0
2021-09-25,202138,CO,08,-6.0,3.0,61.42857142857143,-11.142857142857142,-23.142857142857142,3.4285714285714284,1118.06,996.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3759587.0,3140370.0,576.0975644,90.7866447,0.0,0.0,0.0,,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,160.0,7472.0,98.0,7.687374,0.0,8.0355393,660884.0,12242.0,184746.0,64851461.0
2021-10-02,202139,CO,08,-6.285714285714286,3.0,46.857142857142854,-11.142857142857142,-22.142857142857142,3.5714285714285716,1096.44,974.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3784978.0,3165911.0,580.0002079999999,79.9994387,0.0,0.0,0.0,,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.6666666666666,216.66666666666666,7594.0,122.0,12.091593699999999,0.0,11.946268400000001,673517.0,12633.0,179392.0,66105438.0
2021-10-09,202140,CO,08,-6.571428571428571,3.142857142857143,50.714285714285715,-12.714285714285714,-22.857142857142858,3.7142857142857144,1067.43,1061.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3809280.0,3191451.0,578.3821627,100.7735413,0.0,0.0,0.0,,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.3333333333334,159.33333333333334,7733.0,139.0,12.612693199999999,0.0,13.3030064,688465.0,14948.0,182242.0,67371130.0
