date,region,cases
15/08/2020,TN,
22/08/2020,TN,
29/08/2020,TN,
05/09/2020,TN,
12/09/2020,TN,0.0
19/09/2020,TN,0.0
26/09/2020,TN,0.0
03/10/2020,TN,0.0
04/01/2020,TX,0.0
11/01/2020,TX,0.0
18/01/2020,TX,0.0
25/01/2020,TX,0.0
01/02/2020,TX,0.0
08/02/2020,TX,0.0
15/02/2020,TX,0.0
22/02/2020,TX,5.779127105999816
29/02/2020,TX,5.526033914980149
07/03/2020,TX,4.855108758384343
14/03/2020,TX,4.5325055103786225
21/03/2020,TX,4.207610376609248
28/03/2020,TX,2.7254087789279278
04/04/2020,TX,1.663491611371191
11/04/2020,TX,0.9531081707918425
18/04/2020,TX,0.7728631746358922
25/04/2020,TX,0.49368824318028076
02/05/2020,TX,0.20834215141429022
09/05/2020,TX,0.2907758500614991
16/05/2020,TX,0.2249534817237416
23/05/2020,TX,0.16140711796812843
30/05/2020,TX,0.47051202090131466
06/06/2020,TX,0.09873972536152437
13/06/2020,TX,0.19914973915849316
20/06/2020,TX,0.14799749670793994
27/06/2020,TX,0.43675959046705554
04/07/2020,TX,0.920844705506524
11/07/2020,TX,1.1572895727459782
18/07/2020,TX,0.42632240845009384
25/07/2020,TX,0.35831168183028944
01/08/2020,TX,0.1004796616093297
08/08/2020,TX,0.1429934475723889
15/08/2020,TX,
22/08/2020,TX,
29/08/2020,TX,
05/09/2020,TX,
12/09/2020,TX,0.0
19/09/2020,TX,0.0
26/09/2020,TX,0.0
03/10/2020,TX,0.0
04/01/2020,UT,0.0
11/01/2020,UT,0.0
18/01/2020,UT,0.0
25/01/2020,UT,0.0
01/02/2020,UT,0.0
08/02/2020,UT,0.0
15/02/2020,UT,0.0
22/02/2020,UT,4.985826914088602
29/02/2020,UT,4.326544886970481
07/03/2020,UT,4.4625364584151574
14/03/2020,UT,4.532940361231152
21/03/2020,UT,4.449424276266858
28/03/2020,UT,2.5974686964165214
04/04/2020,UT,1.033932455121488
11/04/2020,UT,0.6831962937967782
18/04/2020,UT,0.40265014752586226
25/04/2020,UT,0.504957013520803
02/05/2020,UT,0.0671602398254667
09/05/2020,UT,0.10566272983687494
16/05/2020,UT,0.037429659217396084
23/05/2020,UT,0.04331170113414235
30/05/2020,UT,0.023139913841618554
06/06/2020,UT,0.17345937831450273
13/06/2020,UT,0.1342818663936289
20/06/2020,UT,0.19224512289836407
27/06/2020,UT,0.2687430031656865
04/07/2020,UT,0.07989247415313841
11/07/2020,UT,0.4084625418012156
18/07/2020,UT,0.4546727114727086
25/07/2020,UT,0.45784654193973745
01/08/2020,UT,0.6881203151138845
08/08/2020,UT,0.20455886266880785
15/08/2020,UT,
22/08/2020,UT,
29/08/2020,UT,
05/09/2020,UT,
12/09/2020,UT,0.0
19/09/2020,UT,0.0
26/09/2020,UT,0.0
03/10/2020,UT,0.0
04/01/2020,VA,0.0
11/01/2020,VA,0.0
18/01/2020,VA,0.0
25/01/2020,VA,0.0
01/02/2020,VA,0.0
08/02/2020,VA,0.0
15/02/2020,VA,0.0
22/02/2020,VA,7.561103162149044
29/02/2020,VA,5.743003022382188
07/03/2020,VA,5.222185901026877
14/03/2020,VA,4.979052446436099
21/03/2020,VA,4.722940958931051
28/03/2020,VA,2.362121036528867
04/04/2020,VA,1.2651889720665725
11/04/2020,VA,0.7397889392491314
18/04/2020,VA,0.11080085696447002
25/04/2020,VA,0.3088723950024419
02/05/2020,VA,0.6015511487232174
09/05/2020,VA,0.31020939477655163
16/05/2020,VA,0.1519123548108738
23/05/2020,VA,0.30416786852143735
30/05/2020,VA,0.18978474536380646
06/06/2020,VA,0.19459673588658502
13/06/2020,VA,0.08826330592926408
20/06/2020,VA,0.02290904153620968
27/06/2020,VA,0.05536874806153091
04/07/2020,VA,0.2353952073845219
11/07/2020,VA,0.19061248112656473
18/07/2020,VA,0.34039940007789476
25/07/2020,VA,0.5340353801345754
01/08/2020,VA,0.5346936958351284
08/08/2020,VA,0.7279629713275614
15/08/2020,VA,
22/08/2020,VA,
29/08/2020,VA,
05/09/2020,VA,
12/09/2020,VA,0.0
19/09/2020,VA,0.0
26/09/2020,VA,0.0
03/10/2020,VA,0.0
04/01/2020,VT,0.0
11/01/2020,VT,0.0
18/01/2020,VT,0.0
25/01/2020,VT,0.0
01/02/2020,VT,0.0
08/02/2020,VT,0.0
15/02/2020,VT,0.0
22/02/2020,VT,8.192239494162214
29/02/2020,VT,5.36351317983737
07/03/2020,VT,4.754200606973473
14/03/2020,VT,5.8697434376941535
21/03/2020,VT,4.678321566890379
28/03/2020,VT,2.497550278694964
04/04/2020,VT,1.7389640330054132
11/04/2020,VT,1.1005452865341872
18/04/2020,VT,0.33804505360362774
25/04/2020,VT,0.37835612369874466
02/05/2020,VT,0.4489729628198687
09/05/2020,VT,0.43394164246502426
16/05/2020,VT,0.2463306151333956
23/05/2020,VT,0.3542684064718477
30/05/2020,VT,0.22812064452888947
06/06/2020,VT,0.5035955306406124
13/06/2020,VT,0.5394894669616634
20/06/2020,VT,0.6438133689698339
27/06/2020,VT,0.24320556750998776
04/07/2020,VT,0.22645207943093829
11/07/2020,VT,0.795564308858498
18/07/2020,VT,0.7299410516617003
25/07/2020,VT,0.3963047410598968
01/08/2020,VT,0.13271488991875455
08/08/2020,VT,0.3572893458619688
15/08/2020,VT,
22/08/2020,VT,
29/08/2020,VT,
05/09/2020,VT,
12/09/2020,VT,0.0
19/09/2020,VT,0.0
26/09/2020,VT,0.0
03/10/2020,VT,0.0
04/01/2020,WA,0.0
11/01/2020,WA,0.0
18/01/2020,WA,0.0
25/01/2020,WA,0.0
01/02/2020,WA,0.0
08/02/2020,WA,0.0
15/02/2020,WA,0.0
22/02/2020,WA,5.28956006513277
29/02/2020,WA,4.5700053105855485
07/03/2020,WA,4.869539702941162
14/03/2020,WA,4.911918001701708
21/03/2020,WA,4.193012331827854
28/03/2020,WA,2.709255109063858
04/04/2020,WA,1.37613947373717
11/04/2020,WA,0.854274540881028
18/04/2020,WA,0.6491035924330957
25/04/2020,WA,0.6011289855712723
02/05/2020,WA,0.2356655782939737
09/05/2020,WA,0.17019565534818537
16/05/2020,WA,0.11849557383012509
23/05/2020,WA,0.1585320859777229
30/05/2020,WA,0.04474187275954798
06/06/2020,WA,0.0
13/06/2020,WA,0.03791304608821439
20/06/2020,WA,0.27513108130303343
27/06/2020,WA,0.08096866384780313
04/07/2020,WA,0.11700512314542748
11/07/2020,WA,0.24244470069113772
18/07/2020,WA,0.16471078885580656
25/07/2020,WA,0.27912321782737326
01/08/2020,WA,0.3065749475364465
08/08/2020,WA,0.5026068174588452
15/08/2020,WA,
22/08/2020,WA,
29/08/2020,WA,
05/09/2020,WA,
12/09/2020,WA,0.0
19/09/2020,WA,0.0
26/09/2020,WA,0.0
03/10/2020,WA,0.0
04/01/2020,WI,0.0
11/01/2020,WI,0.0
18/01/2020,WI,0.0
25/01/2020,WI,0.0
01/02/2020,WI,0.0
08/02/2020,WI,0.0
15/02/2020,WI,0.0
22/02/2020,WI,9.193585353623362
29/02/2020,WI,7.269061571602927
07/03/2020,WI,5.536113287640222
14/03/2020,WI,4.956969922430417
21/03/2020,WI,4.988072580357301
28/03/2020,WI,3.2735107526814056
04/04/2020,WI,1.263492932041875
11/04/2020,WI,0.6567126507524093
18/04/2020,WI,0.5441555519326118
25/04/2020,WI,0.17625905605050146
02/05/2020,WI,0.14391871881919083
09/05/2020,WI,0.11737664878085402
16/05/2020,WI,0.4311558094980708
23/05/2020,WI,0.16380689455014005
30/05/2020,WI,0.024883900867918012
06/06/2020,WI,0.013809862809212547
13/06/2020,WI,0.11588094452778896
20/06/2020,WI,0.024634617648432194
27/06/2020,WI,0.15357041977230673
04/07/2020,WI,0.3156989580794649
11/07/2020,WI,0.163037623151549
18/07/2020,WI,0.2859265580097035
25/07/2020,WI,0.36429674461803874
01/08/2020,WI,0.3747960368743349
08/08/2020,WI,0.24403192300595578
15/08/2020,WI,
22/08/2020,WI,
29/08/2020,WI,
05/09/2020,WI,
12/09/2020,WI,0.0
19/09/2020,WI,0.0
26/09/2020,WI,0.0
03/10/2020,WI,0.0
04/01/2020,WV,0.0
11/01/2020,WV,0.0
18/01/2020,WV,0.0
25/01/2020,WV,0.0
01/02/2020,WV,0.0
08/02/2020,WV,0.0
15/02/2020,WV,0.0
22/02/2020,WV,8.979823630953037
29/02/2020,WV,7.088791545833932
07/03/2020,WV,6.277788454308911
14/03/2020,WV,5.723995010802279
21/03/2020,WV,4.733565703246586
28/03/2020,WV,2.132183899191539
04/04/2020,WV,1.0042591783767176
11/04/2020,WV,0.42642919545989955
18/04/2020,WV,0.04904137801583631
25/04/2020,WV,0.3263793345018838
02/05/2020,WV,0.5224960229842673
09/05/2020,WV,0.27317276515726635
16/05/2020,WV,0.03168036078577258
23/05/2020,WV,0.1418956643484841
30/05/2020,WV,0.28637574826011003
06/06/2020,WV,0.26580800273859834
13/06/2020,WV,0.11641819938648416
20/06/2020,WV,0.025634798276833338
27/06/2020,WV,0.0834052920977753
04/07/2020,WV,0.06752056222947016
11/07/2020,WV,0.14296968751871073
18/07/2020,WV,0.4149781488769408
25/07/2020,WV,0.22157988184887348
01/08/2020,WV,0.265027177070331
08/08/2020,WV,0.20839868051844238
15/08/2020,WV,
22/08/2020,WV,
29/08/2020,WV,
05/09/2020,WV,
12/09/2020,WV,0.0
19/09/2020,WV,0.0
26/09/2020,WV,0.0
03/10/2020,WV,0.0
04/01/2020,WY,0.0
11/01/2020,WY,0.0
18/01/2020,WY,0.0
25/01/2020,WY,0.0
01/02/2020,WY,0.0
08/02/2020,WY,0.0
15/02/2020,WY,0.0
22/02/2020,WY,5.731652113147807
29/02/2020,WY,5.184958282881798
07/03/2020,WY,4.772783816593542
14/03/2020,WY,4.226882248607398
21/03/2020,WY,4.272663740215851
28/03/2020,WY,2.850990481560255
04/04/2020,WY,1.3518705498864567
11/04/2020,WY,0.7060362132848432
18/04/2020,WY,0.29744365643301507
25/04/2020,WY,0.2897161511016358
02/05/2020,WY,0.07278695158501367
09/05/2020,WY,0.033036803258098005
16/05/2020,WY,0.06062816313619652
23/05/2020,WY,0.13302049293569226
30/05/2020,WY,0.0065487110946070085
06/06/2020,WY,0.014251262172753548
13/06/2020,WY,0.013045495614613186
20/06/2020,WY,0.12776521643375732
27/06/2020,WY,0.07441871242875923
04/07/2020,WY,0.19249400602119804
11/07/2020,WY,0.37278419639051974
18/07/2020,WY,0.32340359482728714
25/07/2020,WY,0.36068282603706403
01/08/2020,WY,0.49758553345652323
08/08/2020,WY,0.1288081566175362
15/08/2020,WY,
22/08/2020,WY,
29/08/2020,WY,
05/09/2020,WY,
12/09/2020,WY,0.0
19/09/2020,WY,0.0
26/09/2020,WY,0.0
03/10/2020,WY,0.0
