date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2021-12-11,202149,KY,21,-4.857142857142857,4.0,18.428571428571427,-1.2857142857142858,-13.857142857142858,3.857142857142857,166.46571428571428,864.0,7.0,2742185.0,2218104.0,77.18216451428572,19.359970814285717,,,,,1255.6666666666667,259.6666666666667,11597.0,439.0,1.8369825714285715,1.811330642857143,813214.0,16057.0,107183.0,12658.0,119944.0
2021-12-18,202150,KY,21,0.7142857142857143,9.0,22.428571428571427,5.142857142857143,-13.571428571428571,3.0,178.6442857142857,815.0,9.0,2759380.0,2238776.0,75.84192147142858,13.87370977142857,,,,,1152.6666666666667,148.66666666666666,11786.0,189.0,2.3259351,2.3136228,828260.0,15046.0,100149.0,12194.0,112433.0
2021-12-25,202151,KY,21,-7.142857142857143,8.142857142857142,27.0,-2.142857142857143,-38.142857142857146,7.0,153.66,912.0,11.0,2773832.0,2251635.0,78.60450085714285,18.46714047142857,,,,,1237.6666666666667,226.66666666666666,11918.0,132.0,2.4674047714285714,2.4728214285714287,836441.0,8181.0,101375.0,15574.0,117084.0
2022-01-01,202152,KY,21,-6.857142857142857,-0.14285714285714285,17.428571428571427,-7.142857142857143,-40.285714285714285,9.857142857142858,155.04,1116.0,10.0,2790371.0,2265470.0,88.93519214285713,18.223429485714284,,,,,1245.3333333333333,227.33333333333334,12118.0,200.0,3.8427326428571424,4.036498528571428,856145.0,19704.0,92796.0,28732.0,121676.0
2022-01-08,202201,KY,21,-20.428571428571427,-3.857142857142857,-7.571428571428571,-12.142857142857142,-25.857142857142858,10.857142857142858,140.03,1412.0,5.0,2816145.0,2286349.0,78.75246674285715,24.816580128571427,,,,,1246.0,227.0,12358.0,240.0,4.374065471428571,4.4200241,915881.0,59736.0,119007.0,46465.0,165736.0
2022-01-15,202202,KY,21,-14.285714285714286,0.42857142857142855,2.5714285714285716,-13.714285714285714,-18.285714285714285,6.857142857142857,147.58142857142857,1706.0,19.0,2835348.0,2300850.0,79.50494854285714,35.052481042857146,,,,,1292.0,265.0,12518.0,160.0,5.239260685714285,5.341936242857142,975346.0,59465.0,129977.0,59141.0,189539.0
2022-01-22,202203,KY,21,-23.857142857142858,-11.0,-7.857142857142857,-19.714285714285715,-27.0,10.428571428571429,133.45428571428573,1993.0,23.0,2872196.0,2324964.0,78.12636169999999,38.542244157142854,,,,,1246.6666666666667,214.66666666666666,12687.0,169.0,5.365467199999999,5.3813401,1056284.0,80938.0,125110.0,66021.0,191707.0
2022-01-29,202204,KY,21,-17.857142857142858,-7.714285714285714,0.7142857142857143,-14.428571428571429,-18.142857142857142,7.285714285714286,146.0742857142857,2214.0,23.0,2884883.0,2337520.0,77.15758264285714,39.76048961428571,,,,,1333.6666666666667,294.6666666666667,12890.0,203.0,4.812125257142857,4.861409328571429,1140887.0,84603.0,118191.0,49012.0,167686.0
2022-02-05,202205,KY,21,-20.857142857142858,-5.428571428571429,0.0,-20.714285714285715,-26.857142857142858,10.285714285714286,128.05428571428573,1778.0,15.0,2894420.0,2348428.0,76.0439492,36.72925977142857,,,,,1285.6666666666667,259.6666666666667,13063.0,173.0,4.259296614285715,4.259391042857143,1193783.0,52896.0,96286.0,31964.0,128593.0
2022-02-12,202206,KY,21,-8.142857142857142,-0.2857142857142857,24.142857142857142,-7.571428571428571,-13.571428571428571,4.142857142857143,158.43714285714287,1577.0,15.0,2901867.0,2358169.0,77.26354142857143,35.8196386,,,,,1194.3333333333333,177.66666666666666,13300.0,237.0,3.7155611000000004,3.7494183857142858,1232297.0,38514.0,86828.0,20796.0,107851.0
2022-02-19,202207,KY,21,-8.428571428571429,-0.7142857142857143,26.714285714285715,-6.714285714285714,-14.571428571428571,4.142857142857143,163.9385714285714,1079.0,20.0,2911535.0,2369898.0,76.20249451428572,32.69523217142857,,,,,1135.0,136.33333333333334,13565.0,265.0,2.5381397714285714,2.534686014285714,1258447.0,26150.0,68404.0,11096.0,79635.0
2022-02-26,202208,KY,21,-7.714285714285714,-4.428571428571429,32.714285714285715,-6.571428571428571,-15.285714285714286,4.285714285714286,167.52,880.0,28.0,2916168.0,2375554.0,76.07900355714284,21.795201014285716,,,,,1036.3333333333333,63.0,13758.0,193.0,2.2557066142857143,2.2139323714285712,1274681.0,16234.0,72419.0,7936.0,80445.0
2022-03-05,202209,KY,21,-1.2857142857142858,0.7142857142857143,77.85714285714286,-2.7142857142857144,-13.0,1.8571428571428572,178.73000000000002,593.0,20.0,2919695.0,2379645.0,76.65006655714286,16.82097574285714,,,,,1036.6666666666667,52.0,14018.0,260.0,1.6100118,1.6190869571428572,1286697.0,12016.0,72080.0,5373.0,77519.0
2022-03-12,202210,KY,21,-9.714285714285714,-4.857142857142857,33.42857142857143,-8.0,-15.285714285714286,4.428571428571429,172.06857142857146,438.0,35.0,2927395.0,2389265.0,76.05350445714285,14.037427,,,,,865.3333333333334,0.0,14097.0,79.0,1.6438821857142856,1.6940576285714286,1288706.0,2009.0,57463.0,3047.0,60564.0
2022-03-19,202211,KY,21,-5.142857142857143,-2.5714285714285716,78.0,-3.2857142857142856,-13.428571428571429,3.2857142857142856,185.37285714285716,363.0,43.0,2931822.0,2394479.0,11.067790057142858,13.643901371428571,,,,,854.3333333333334,0.0,14380.0,283.0,1.7022076571428573,1.7281955142857142,1298238.0,9532.0,58486.0,2111.0,60629.0
2022-03-26,202212,KY,21,-4.142857142857143,-2.7142857142857144,82.42857142857143,1.8571428571428572,-12.285714285714286,2.857142857142857,166.76285714285714,252.0,39.0,2936385.0,2399312.0,,3.803869542857143,,,,,708.3333333333334,0.0,14659.0,279.0,1.4198282,1.552893457142857,1306877.0,8639.0,55425.0,1507.0,56953.0
2022-04-02,202213,KY,21,-5.0,-2.4285714285714284,77.42857142857143,2.0,-13.857142857142858,2.857142857142857,188.6285714285714,194.0,65.0,2940366.0,2403872.0,,,,,,,672.3333333333334,0.0,14988.0,329.0,0.13974742857142858,0.16422017142857143,1315673.0,8796.0,52079.0,1183.0,53278.0
2022-04-09,202214,KY,21,-6.428571428571429,-4.428571428571429,64.57142857142857,-1.8571428571428572,-20.0,3.7142857142857144,184.48714285714286,179.0,88.0,2944367.0,2408197.0,,,,,,,454.0,0.0,15161.0,173.0,,,1318950.0,3277.0,45385.0,1172.0,46567.0
2022-04-16,202215,KY,21,-3.142857142857143,2.7142857142857144,104.42857142857143,-2.7142857142857144,-15.142857142857142,2.5714285714285716,,153.0,92.0,2948333.0,2412487.0,,,,,,,,,15274.0,113.0,,,1322124.0,3174.0,43015.0,1596.0,44625.0
2022-04-23,202216,KY,21,-10.2,-3.6,79.6,-3.8,-16.2,2.8,,149.0,82.0,2951485.0,2415987.0,,,,,,,,,15375.0,101.0,,,1325064.0,2940.0,17431.0,768.0,18199.0
2020-01-04,202001,LA,22,,,,,,,,,,,,,,,,,,927.0,0.0,,,,,,,,,
2020-01-11,202002,LA,22,,,,,,,,,,,,,,,,,,967.0,25.0,,,,,,,,,
2020-01-18,202003,LA,22,,,,,,,85.07285714285715,,,,,,,,,,,960.0,13.0,,,,,,,,,
2020-01-25,202004,LA,22,,,,,,,91.46285714285715,,,,,,,,,,,970.0,20.0,0.0,0.0,,,0.0,0.0,,,
2020-02-01,202005,LA,22,,,,,,,89.89142857142858,,,,,,,,,,,977.0,24.0,0.0,0.0,,,0.0,0.0,,,
2020-02-08,202006,LA,22,,,,,,,91.06142857142859,,,,,,,,,,,956.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-15,202007,LA,22,8.0,6.0,26.0,13.0,2.0,-1.0,102.30714285714285,,,,,,,,,,,951.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-22,202008,LA,22,4.428571428571429,2.5714285714285716,8.0,12.0,-0.5714285714285714,0.42857142857142855,111.03,,,,,,,,,,,949.6666666666666,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-29,202009,LA,22,15.0,8.571428571428571,31.571428571428573,17.857142857142858,-8.714285714285714,0.5714285714285714,114.4842857142857,,,,,,,,,,,992.6666666666666,38.666666666666664,0.0,0.0,,,0.0,0.0,,,
2020-03-07,202010,LA,22,11.714285714285714,9.142857142857142,20.714285714285715,9.142857142857142,2.857142857142857,-1.1428571428571428,106.30428571428573,,,,,,,,,,,963.0,4.0,0.0,0.0,,,0.0,0.0,35.0,1.0,36.0
2020-03-14,202011,LA,22,8.571428571428571,18.285714285714285,32.714285714285715,6.142857142857143,0.7142857142857143,-0.42857142857142855,102.46142857142858,,,,,,,,,,,994.0,43.0,1.0,1.0,,,77.0,77.0,1127.0,174.0,1302.0
2020-03-21,202012,LA,22,-20.714285714285715,13.0,-2.4285714285714284,-19.142857142857142,-19.714285714285715,9.0,67.66285714285715,,,,,,,,,,,941.3333333333334,4.0,20.0,19.0,,,763.0,686.0,10482.0,3114.0,13598.0
2020-03-28,202013,LA,22,-40.714285714285715,-10.571428571428571,-19.714285714285715,-39.857142857142854,-38.0,16.0,48.04142857142857,,,,,,,,,,,1168.6666666666667,216.66666666666666,137.0,117.0,,,3315.0,2552.0,18848.0,8308.0,27196.0
2020-04-04,202014,LA,22,-40.142857142857146,-9.285714285714286,-22.428571428571427,-45.42857142857143,-41.857142857142854,16.857142857142858,47.22142857142858,,,,,,,,,,,1259.0,313.0,409.0,272.0,,,12496.0,9181.0,29308.0,11874.0,41297.0
2020-04-11,202015,LA,22,-41.857142857142854,-7.428571428571429,-19.285714285714285,-48.57142857142857,-44.42857142857143,17.285714285714285,49.38285714285714,406.0,,,,,,,,,,1376.3333333333333,440.3333333333333,806.0,397.0,0.9151259428571428,0.9303304285714287,20014.0,7518.0,31812.0,9007.0,41009.0
2020-04-18,202016,LA,22,-38.714285714285715,-13.142857142857142,-23.428571428571427,-44.857142857142854,-41.42857142857143,16.142857142857142,54.21142857142857,360.0,,,,,,,,,,1228.3333333333333,305.3333333333333,1267.0,461.0,0.9866898571428572,0.9882351714285713,23580.0,3566.0,26578.0,5791.0,32445.0
2020-04-25,202017,LA,22,-33.42857142857143,-8.571428571428571,-16.714285714285715,-41.857142857142854,-38.714285714285715,15.142857142857142,61.13428571428572,359.0,,,,,,,,,,1135.3333333333333,220.66666666666666,1707.0,440.0,0.6605852285714287,0.6631514285714285,26512.0,2932.0,31126.0,5409.0,36636.0
2020-05-02,202018,LA,22,-27.285714285714285,-2.2857142857142856,-8.428571428571429,-37.0,-36.857142857142854,12.857142857142858,68.02142857142857,403.0,,,,,,,,,,1081.6666666666667,172.66666666666666,1993.0,286.0,0.5169361,0.49839862857142864,29140.0,2628.0,38930.0,5059.0,44063.0
2020-05-09,202019,LA,22,-23.142857142857142,3.0,-7.142857142857143,-33.714285714285715,-33.857142857142854,12.285714285714286,76.27714285714286,255.0,,,,,,,,,,1047.6666666666667,152.66666666666666,2267.0,274.0,0.6867206857142857,0.6534550142857143,31417.0,2277.0,45753.0,4711.0,50529.0
2020-05-16,202020,LA,22,-23.285714285714285,1.1428571428571428,-8.857142857142858,-32.857142857142854,-31.714285714285715,11.285714285714286,59.56285714285714,267.0,,,,,,,,,,1048.0,159.0,2479.0,212.0,0.5591516714285715,0.6393278714285714,34117.0,2700.0,50656.0,4734.0,55490.0
2020-05-23,202021,LA,22,-16.571428571428573,1.5714285714285714,1.8571428571428572,-25.428571428571427,-27.857142857142858,9.285714285714286,99.79142857142857,35.0,,,,,,,,,,1008.3333333333334,124.33333333333333,2668.0,189.0,0.6655339,0.6665261857142858,36925.0,2808.0,57247.0,4840.0,62182.0
2020-05-30,202022,LA,22,-17.285714285714285,0.0,0.5714285714285714,-26.285714285714285,-30.285714285714285,10.0,101.22285714285715,203.0,,,,,,,,,,1013.6666666666666,133.66666666666666,2786.0,118.0,0.5442993142857142,0.5611918857142857,39577.0,2652.0,57897.0,4531.0,62510.0
2020-06-06,202023,LA,22,-11.0,6.142857142857143,5.571428571428571,-20.142857142857142,-24.285714285714285,7.714285714285714,106.89142857142858,193.0,,,,,,,,,,981.3333333333334,109.33333333333333,2925.0,139.0,0.5730867857142857,0.5643051,42486.0,2909.0,67944.0,5281.0,73335.0
2020-06-13,202024,LA,22,-14.714285714285714,-1.2857142857142858,-3.857142857142857,-23.857142857142858,-26.714285714285715,8.714285714285714,107.82142857142857,220.0,,,,,,,,,,926.6666666666666,53.666666666666664,3004.0,79.0,0.7518709857142857,0.7205589285714287,46283.0,3797.0,69077.0,5948.0,75108.0
2020-06-20,202025,LA,22,-8.857142857142858,5.0,20.571428571428573,-16.571428571428573,-24.285714285714285,6.285714285714286,119.05714285714285,224.0,,,,,,,,,,975.3333333333334,105.33333333333333,3104.0,100.0,0.6028811571428572,0.6220604000000001,49385.0,3102.0,88538.0,9770.0,98411.0
2020-06-27,202026,LA,22,-15.142857142857142,-1.5714285714285714,-4.0,-19.428571428571427,-26.571428571428573,8.142857142857142,113.36285714285714,298.0,,,,,,,,,,973.3333333333334,99.33333333333333,3190.0,86.0,0.9305718857142856,0.8854550285714287,54769.0,5384.0,107153.0,12553.0,119839.0
2020-07-04,202027,LA,22,-10.857142857142858,3.5714285714285716,6.857142857142857,-17.0,-31.0,8.142857142857142,113.97142857142858,471.0,,,,,,,,,,956.3333333333334,90.33333333333333,3278.0,88.0,1.2397837571428572,1.329653057142857,63289.0,8520.0,116621.0,17079.0,133885.0
2020-07-11,202028,LA,22,-13.285714285714286,-0.8571428571428571,-3.2857142857142856,-17.428571428571427,-28.714285714285715,8.285714285714286,116.52714285714285,587.0,,,,,,,,,,1021.0,156.0,3403.0,125.0,1.0961633000000002,1.1323470857142857,76803.0,13514.0,124272.0,20600.0,145212.0
2020-07-18,202029,LA,22,-13.857142857142858,-0.42857142857142855,-2.4285714285714284,-18.0,-28.285714285714285,8.142857142857142,117.20285714285716,1068.0,,,,,,,,,,1098.6666666666667,233.66666666666666,3509.0,106.0,1.1745280142857142,1.1518363285714286,88590.0,11787.0,133252.0,20637.0,154120.0
2020-07-25,202030,LA,22,-15.571428571428571,-2.2857142857142856,-6.571428571428571,-20.0,-28.714285714285715,8.571428571428571,114.73285714285714,1374.0,,,,,,,,,,1137.0,268.0,3715.0,206.0,1.3066445857142857,1.3402390142857143,103734.0,15144.0,163869.0,21709.0,185915.0
2020-08-01,202031,LA,22,-15.0,-3.2857142857142856,-10.571428571428571,-19.571428571428573,-29.142857142857142,8.285714285714286,117.78428571428572,1683.0,,,,,,,,,,1125.3333333333333,260.3333333333333,3949.0,234.0,1.0835006428571428,1.0344309,116280.0,12546.0,126739.0,16646.0,143705.0
2020-08-08,202032,LA,22,-12.142857142857142,-0.14285714285714285,2.4285714285714284,-17.571428571428573,-27.857142857142858,6.857142857142857,123.64571428571429,1203.0,,,,,,,,,,1158.6666666666667,294.6666666666667,4207.0,258.0,0.9788454142857143,1.0350424,128746.0,12466.0,116864.0,12891.0,129958.0
2020-08-15,202033,LA,22,-15.0,-2.857142857142857,-3.5714285714285716,-20.0,-27.857142857142858,7.285714285714286,124.02714285714285,1050.0,,,,,,,,,,1113.3333333333333,245.33333333333334,4430.0,223.0,1.0710319,1.1003877285714285,136737.0,7991.0,126407.0,11212.0,137828.0
2020-08-22,202034,LA,22,-15.571428571428571,-2.4285714285714284,-1.1428571428571428,-20.142857142857142,-26.428571428571427,6.571428571428571,124.29142857142855,920.0,,,,,,,,,,1065.3333333333333,199.33333333333334,4687.0,257.0,1.0330091571428572,1.0559004,141720.0,4983.0,112324.0,8939.0,121511.0
2020-08-29,202035,LA,22,-24.285714285714285,-6.142857142857143,-25.428571428571427,-23.142857142857142,-35.857142857142854,8.0,110.32,714.0,,,,,,,,,,1043.3333333333333,167.33333333333334,4904.0,217.0,0.9558573428571429,0.9554604142857142,146944.0,5224.0,84873.0,6665.0,91696.0
2020-09-05,202036,LA,22,-12.0,-1.4285714285714286,-2.0,-10.285714285714286,-29.428571428571427,3.5714285714285716,141.08142857142855,597.0,,,,,,,,,,1071.0,193.0,5035.0,131.0,0.8953391571428573,0.8702185571428571,152359.0,5415.0,108383.0,7512.0,116122.0
2020-09-12,202037,LA,22,-16.0,-4.571428571428571,2.5714285714285716,-17.714285714285715,-32.714285714285715,5.285714285714286,132.71285714285716,667.0,,,,,,,,,,987.0,114.0,5202.0,167.0,0.6113433,0.5944744571428572,157109.0,4750.0,111535.0,6113.0,117835.0
2020-09-19,202038,LA,22,-16.0,-4.285714285714286,-7.142857142857143,-18.142857142857142,-25.857142857142858,5.571428571428571,124.97285714285712,596.0,,,,,,,,,,1008.3333333333334,132.33333333333334,5342.0,140.0,0.7571513285714285,0.8038907,161322.0,4213.0,118054.0,5792.0,124078.0
2020-09-26,202039,LA,22,-17.428571428571427,-6.857142857142857,-21.142857142857142,-21.428571428571427,-23.285714285714285,6.142857142857143,117.44857142857143,530.0,,,,,,,,,,964.3333333333334,85.33333333333333,5444.0,102.0,0.6326781714285715,0.6602932571428572,165152.0,3830.0,118114.0,5804.0,124109.0
2020-10-03,202040,LA,22,-13.571428571428571,-1.2857142857142858,-5.571428571428571,-16.571428571428573,-21.285714285714285,3.857142857142857,119.23,479.0,,,,,,,,,,1011.3333333333334,124.33333333333333,5545.0,101.0,0.6989894857142858,0.7514195285714286,168826.0,3674.0,118662.0,5506.0,124378.0
2020-10-10,202041,LA,22,-20.714285714285715,-4.428571428571429,-16.0,-20.142857142857142,-27.571428571428573,5.428571428571429,109.42714285714285,616.0,,,,,,,,,,1015.3333333333334,123.33333333333333,5635.0,90.0,0.7286354857142858,0.7325708714285714,173406.0,4580.0,116055.0,5150.0,121334.0
2020-10-17,202042,LA,22,-14.714285714285714,-4.285714285714286,-3.4285714285714284,-13.857142857142858,-23.428571428571427,3.7142857142857144,123.36857142857141,763.0,,,,,,,,,,965.6666666666666,76.66666666666667,5727.0,92.0,0.9591853857142857,0.9873089142857143,177726.0,4320.0,114107.0,5899.0,120138.0
2020-10-24,202043,LA,22,-15.0,-4.428571428571429,-6.0,-15.714285714285714,-20.714285714285715,4.428571428571429,121.67571428571429,735.0,0.0,,,,,,,,,984.3333333333334,87.33333333333333,5820.0,93.0,0.7526719714285715,0.7749543857142858,182603.0,4877.0,114795.0,5604.0,120532.0
2020-10-31,202044,LA,22,-16.857142857142858,-2.857142857142857,-15.857142857142858,-19.0,-25.142857142857142,4.428571428571429,114.25000000000001,550.0,0.0,,,,,,,,,924.6666666666666,31.333333333333332,5919.0,99.0,0.8970448142857144,0.9808017142857143,186649.0,4046.0,106963.0,5331.0,112410.0
2020-11-07,202045,LA,22,-13.142857142857142,-3.4285714285714284,-11.285714285714286,-16.571428571428573,-21.571428571428573,4.285714285714286,110.6,659.0,3.0,,,,,,,,,1022.3333333333334,112.33333333333333,6016.0,97.0,1.6978106142857143,1.5112346714285714,191715.0,5066.0,134846.0,7460.0,142529.0
2020-11-14,202046,LA,22,-15.0,-5.714285714285714,-13.571428571428571,-18.714285714285715,-20.857142857142858,4.857142857142857,106.21571428571428,766.0,11.0,,,,,,,,,1030.3333333333333,119.33333333333333,6121.0,105.0,0.9166577857142857,0.9166577857142857,201981.0,10266.0,115195.0,9782.0,125186.0
2020-11-21,202047,LA,22,-15.285714285714286,-3.7142857142857144,-14.571428571428571,-17.285714285714285,-20.428571428571427,4.857142857142857,106.60714285714285,1020.0,2.0,,,,,,,,,1027.3333333333333,109.33333333333333,6233.0,112.0,1.330549457142857,1.3131926428571428,216709.0,14728.0,122479.0,10577.0,133292.0
2020-11-28,202048,LA,22,-24.0,-5.428571428571429,-23.571428571428573,-24.571428571428573,-38.0,9.428571428571429,96.54571428571427,1167.0,5.0,,,,,,,,,1034.0,114.0,6391.0,158.0,1.5826447142857143,1.6636641714285716,230602.0,13893.0,153710.0,11866.0,166319.0
2020-12-05,202049,LA,22,-15.857142857142858,-4.571428571428571,-31.714285714285715,-18.714285714285715,-21.0,6.142857142857143,99.26142857142858,1383.0,5.0,,,,,,,,,1047.3333333333333,120.33333333333333,6548.0,157.0,1.5004737142857143,1.490783842857143,247177.0,16575.0,175033.0,17156.0,192751.0
2020-12-12,202050,LA,22,-16.0,-3.5714285714285716,-26.428571428571427,-23.428571428571427,-20.0,6.0,100.12857142857142,1444.0,15.0,,,,,,,,,1157.0,227.0,6767.0,219.0,1.526738942857143,1.5422928571428571,264191.0,17014.0,168647.0,17311.0,186291.0
2020-12-19,202051,LA,22,-15.428571428571429,-3.142857142857143,-35.142857142857146,-21.142857142857142,-20.714285714285715,6.714285714285714,102.17285714285714,1391.0,8.0,,,,,,,,,1130.0,187.0,6994.0,227.0,1.6175829285714285,1.6332522857142855,282434.0,18243.0,138645.0,14359.0,153276.0
2020-12-26,202052,LA,22,-19.0,-0.42857142857142855,-32.0,-25.142857142857142,-38.142857142857146,9.857142857142858,93.16857142857144,1389.0,12.0,32766.0,0.0,,,,,,,1156.3333333333333,202.33333333333334,7272.0,278.0,1.8177975285714285,1.8149986714285715,296499.0,14065.0,127837.0,15967.0,144097.0
2021-01-02,202053,LA,22,-18.714285714285715,-5.857142857142857,-23.142857142857142,-24.571428571428573,-37.285714285714285,11.285714285714286,94.13857142857141,1734.0,5.0,45289.0,0.0,,7.924282571428572,24.767370914285713,3.243878057142857,10.680500885714284,,1164.3333333333333,200.33333333333334,7488.0,216.0,2.0071378714285713,1.9868004428571426,315275.0,18776.0,179827.0,23434.0,203902.0
2021-01-09,202101,LA,22,-17.0,-4.571428571428571,-32.714285714285715,-21.571428571428573,-21.285714285714285,7.571428571428571,96.58999999999999,2020.0,3.0,67449.0,7068.0,2.8931327714285713,30.76035865714286,86.50095197142856,11.39840264285714,34.35736972857142,,1295.3333333333333,324.3333333333333,7833.0,345.0,1.5817996285714286,1.5758811714285714,341431.0,26156.0,190646.0,25047.0,216342.0
2021-01-16,202102,LA,22,-21.857142857142858,-9.142857142857142,-37.42857142857143,-25.714285714285715,-23.285714285714285,8.285714285714286,95.75714285714285,1728.0,2.0,139401.0,30988.0,8.798925599999999,27.32407487142857,87.10364982857143,7.813410057142859,31.77845754285714,,1292.6666666666667,315.6666666666667,8080.0,247.0,1.8756806714285714,1.9134785714285714,364853.0,23422.0,171145.0,17728.0,189210.0
2021-01-23,202103,LA,22,-22.428571428571427,-10.285714285714286,-29.571428571428573,-26.285714285714285,-24.571428571428573,8.142857142857142,95.57285714285715,1440.0,8.0,230922.0,41703.0,12.480538571428571,25.460937714285716,87.57766771428571,7.0642064,33.441545,,1258.3333333333333,281.3333333333333,8483.0,403.0,1.6725250714285713,1.736119357142857,380255.0,15402.0,77847.0,8047.0,86046.0
2021-01-30,202104,LA,22,-19.285714285714285,-9.714285714285714,-27.714285714285715,-23.285714285714285,-21.428571428571427,6.571428571428571,97.81285714285714,1231.0,12.0,281519.0,57926.0,15.542692657142855,23.103955614285717,87.04078635714286,6.347962085714285,33.45360425714286,,1172.6666666666667,194.66666666666666,8801.0,318.0,1.3707813714285715,1.4681429285714285,397276.0,17021.0,90604.0,7604.0,98393.0
2021-02-06,202105,LA,22,-17.142857142857142,-5.714285714285714,-28.857142857142858,-21.285714285714285,-21.0,6.285714285714286,99.61857142857143,1021.0,4.0,404021.0,131355.0,19.185896557142858,20.756036914285716,86.62813348571429,6.644866842857143,40.56332647142857,,1126.6666666666667,150.0,9076.0,275.0,1.0061289,1.0999756,409861.0,12585.0,110643.0,6621.0,117504.0
2021-02-13,202106,LA,22,-19.0,-4.0,-33.285714285714285,-23.0,-21.285714285714285,7.0,99.1,820.0,5.0,482025.0,217681.0,21.574845699999997,19.50306582857143,86.96973057142858,7.3282504571428575,42.591190271428566,,1109.3333333333333,137.33333333333334,9276.0,200.0,1.3200419714285716,1.3258145571428572,418585.0,8724.0,108637.0,5001.0,113792.0
2021-02-20,202107,LA,22,-40.0,-20.142857142857142,-53.714285714285715,-42.285714285714285,-46.285714285714285,18.0,79.40142857142857,609.0,4.0,572666.0,285057.0,25.94620332857143,16.6069809,74.86249912857143,7.851142242857144,38.48869165714285,,1110.6666666666667,137.66666666666666,9440.0,164.0,1.1216236999999998,1.0901762714285714,422287.0,3702.0,80352.0,3593.0,84011.0
2021-02-27,202108,LA,22,-12.571428571428571,-3.2857142857142856,-15.571428571428571,-15.285714285714286,-19.0,5.142857142857143,109.85571428571427,561.0,7.0,640314.0,361607.0,27.37140707142857,14.69361112857143,,7.839475457142858,39.71316162857143,,1075.6666666666667,103.66666666666667,9587.0,147.0,0.9838789714285714,0.8335113000000001,428592.0,6305.0,133278.0,4912.0,138323.0
2021-03-06,202109,LA,22,-10.428571428571429,-1.4285714285714286,-17.0,-14.857142857142858,-19.142857142857142,4.857142857142857,112.15,508.0,8.0,741136.0,418865.0,38.23507192857142,12.993253371428573,,9.401035742857143,52.66215488571429,,1049.6666666666667,79.66666666666667,9716.0,129.0,1.2539726857142859,1.2096923571428573,433045.0,4453.0,124211.0,3715.0,128101.0
2021-03-13,202110,LA,22,-7.571428571428571,0.5714285714285714,-1.1428571428571428,-10.285714285714286,-19.285714285714285,3.857142857142857,99.10714285714286,416.0,4.0,925322.0,513004.0,39.269674,12.67213345714286,,4.814296957142857,36.35418548571429,,1017.6666666666666,58.0,9861.0,145.0,0.6367954857142857,0.7173409571428572,436482.0,3437.0,113485.0,3407.0,116978.0
2021-03-20,202111,LA,22,-0.42857142857142855,2.7142857142857144,-5.142857142857143,-5.428571428571429,-19.857142857142858,3.857142857142857,128.36285714285714,332.0,1.0,1034428.0,565298.0,47.3754963,12.537526385714285,,,,,988.6666666666666,35.333333333333336,9988.0,127.0,0.8032954285714285,0.8066701857142857,439737.0,3255.0,81367.0,2074.0,83531.0
2021-03-27,202112,LA,22,-3.2857142857142856,0.5714285714285714,-8.571428571428571,-9.857142857142858,-19.714285714285715,4.285714285714286,122.22571428571428,338.0,5.0,1156621.0,647298.0,53.095270142857146,11.76060987142857,,,,,1004.0,58.0,10087.0,99.0,0.9871994142857142,0.9650175428571428,443069.0,3332.0,81788.0,1975.0,83855.0
2021-04-03,202113,LA,22,1.1428571428571428,7.428571428571429,-3.2857142857142856,-7.714285714285714,-24.0,3.7142857142857144,122.69571428571429,345.0,3.0,1277773.0,774302.0,59.2145828,7.776826871428572,,,,,973.6666666666666,32.0,10161.0,74.0,0.9142092,0.8853217285714287,445469.0,2400.0,79999.0,1894.0,81993.0
2021-04-10,202114,LA,22,-5.0,1.8571428571428572,1.5714285714285714,-6.857142857142857,-25.285714285714285,3.4285714285714284,124.22142857142856,316.0,8.0,1363546.0,868157.0,61.50604265714286,9.143900385714286,,,,,959.6666666666666,20.666666666666668,10216.0,55.0,0.7758012714285714,0.7037133000000001,448838.0,3369.0,77894.0,2167.0,80131.0
2021-04-17,202115,LA,22,-7.857142857142857,-1.7142857142857142,-18.285714285714285,-11.428571428571429,-20.0,5.142857142857143,116.68428571428572,376.0,1.0,1430239.0,977313.0,63.973579885714294,8.787075457142858,,,,,957.3333333333334,26.666666666666668,10282.0,66.0,0.857735842857143,0.7622579285714286,451955.0,3117.0,72659.0,2234.0,74983.0
